alphas.0	alphas.1	alphau.0	alphau.1	q
1.124744	0.375257	9.443807	0.169480	0.530095
1.124745	0.375257	11.853009	0.169480	0.505850
1.124752	0.375258	13.157973	0.169480	0.481589
1.124752	0.375258	13.778383	0.169480	0.415176
1.124752	0.375259	13.778383	0.169481	0.505314
1.124755	0.375258	13.778383	0.169481	0.578014
1.124751	0.375258	12.315108	0.169481	0.522066
1.124747	0.375259	11.091827	0.169481	0.493183
1.124739	0.375259	13.055570	0.169481	0.530419
1.124734	0.375258	13.704274	0.169481	0.560403
1.124729	0.375258	10.917531	0.169481	0.485871
1.124727	0.375258	10.917531	0.169481	0.497817
1.124740	0.375258	10.917531	0.169481	0.467593
1.124745	0.375257	11.195224	0.169480	0.531057
1.124741	0.375257	11.195224	0.169481	0.551971
1.124744	0.375257	11.791225	0.169481	0.458530
1.124754	0.375256	11.791225	0.169481	0.457992
1.124758	0.375256	11.791225	0.169481	0.516209
1.124762	0.375256	10.873810	0.169481	0.455779
1.124764	0.375255	10.913522	0.169481	0.547351
1.124762	0.375255	10.913522	0.169481	0.542457
1.124770	0.375255	12.490718	0.169481	0.577510
1.124770	0.375255	12.490718	0.169481	0.484493
1.124773	0.375254	12.490718	0.169480	0.450472
1.124777	0.375255	12.490718	0.169481	0.444813
1.124773	0.375255	12.490718	0.169481	0.586422
1.124770	0.375254	12.490718	0.169481	0.546822
1.124778	0.375253	14.763226	0.169481	0.614453
1.124772	0.375253	14.763226	0.169481	0.454541
1.124771	0.375252	15.012130	0.169481	0.604234
1.124772	0.375252	13.140428	0.169481	0.537049
1.124782	0.375253	13.140428	0.169481	0.527623
1.124780	0.375253	13.472695	0.169480	0.494511
1.124788	0.375253	13.472695	0.169481	0.518772
1.124788	0.375254	13.472695	0.169480	0.541841
1.124787	0.375253	13.472695	0.169480	0.515948
1.124789	0.375254	11.787126	0.169480	0.488419
1.124785	0.375255	12.969813	0.169480	0.609941
1.124785	0.375255	12.969813	0.169480	0.543639
1.124788	0.375255	10.403345	0.169480	0.551974
1.124787	0.375256	10.858427	0.169480	0.493340
1.124790	0.375256	12.714997	0.169480	0.535612
1.124787	0.375256	12.102118	0.169480	0.550490
1.124787	0.375257	14.576930	0.169480	0.602205
1.124781	0.375256	12.072155	0.169480	0.498298
1.124788	0.375255	12.072155	0.169480	0.528013
1.124788	0.375255	12.072155	0.169480	0.500516
1.124793	0.375255	13.399486	0.169480	0.518302
1.124796	0.375255	10.984954	0.169480	0.535360
1.124797	0.375254	10.984954	0.169480	0.472138
1.124800	0.375253	12.613776	0.169480	0.540908
1.124805	0.375254	14.608313	0.169480	0.548384
1.124807	0.375255	14.608313	0.169480	0.567775
1.124818	0.375254	14.608313	0.169480	0.533345
1.124821	0.375254	11.578327	0.169480	0.518106
1.124827	0.375255	14.345699	0.169480	0.539144
1.124827	0.375253	12.005202	0.169480	0.554588
1.124824	0.375252	11.454348	0.169480	0.500534
1.124816	0.375252	11.454348	0.169480	0.505265
1.124801	0.375251	10.103798	0.169480	0.528091
1.124798	0.375251	10.103798	0.169480	0.510003
1.124790	0.375251	10.103798	0.169480	0.589254
1.124787	0.375250	15.236834	0.169480	0.504660
1.124781	0.375249	11.300792	0.169480	0.567399
1.124787	0.375250	11.571067	0.169480	0.460273
1.124780	0.375251	14.216772	0.169480	0.528526
1.124784	0.375251	10.380592	0.169480	0.593004
1.124781	0.375251	12.319064	0.169480	0.527689
1.124782	0.375252	10.767694	0.169480	0.604107
1.124782	0.375251	10.767694	0.169480	0.479600
1.124778	0.375251	10.767694	0.169480	0.568935
1.124776	0.375252	10.767694	0.169480	0.553727
1.124775	0.375252	10.767694	0.169480	0.508937
1.124779	0.375254	9.614258	0.169480	0.488325
1.124784	0.375254	9.693697	0.169480	0.504835
1.124778	0.375255	9.693697	0.169480	0.438226
1.124780	0.375255	9.693697	0.169480	0.490671
1.124782	0.375255	12.138831	0.169480	0.519161
1.124781	0.375255	12.178364	0.169480	0.544694
1.124781	0.375256	10.616532	0.169480	0.516433
1.124786	0.375256	10.690636	0.169480	0.495167
1.124792	0.375255	10.690636	0.169480	0.523420
1.124797	0.375256	14.226478	0.169480	0.505505
1.124797	0.375255	16.896093	0.169480	0.568359
1.124804	0.375256	14.113666	0.169479	0.555167
1.124799	0.375255	15.009304	0.169479	0.505530
1.124800	0.375255	15.009304	0.169479	0.598481
1.124801	0.375255	12.535763	0.169479	0.564239
1.124798	0.375255	12.535763	0.169479	0.548713
1.124786	0.375255	12.775428	0.169479	0.466336
1.124784	0.375254	11.471242	0.169479	0.553973
1.124786	0.375254	15.601636	0.169479	0.556918
1.124787	0.375255	17.354326	0.169479	0.540551
1.124780	0.375254	17.354326	0.169479	0.499011
1.124776	0.375255	18.828962	0.169479	0.503147
1.124778	0.375255	19.396549	0.169479	0.555023
1.124780	0.375255	13.863224	0.169479	0.551556
1.124788	0.375255	15.817978	0.169479	0.420643
1.124794	0.375254	15.125521	0.169479	0.527293
1.124798	0.375255	13.931405	0.169479	0.452644
1.124796	0.375254	15.931924	0.169479	0.505441
1.124800	0.375255	15.931924	0.169479	0.512116
1.124797	0.375255	15.931924	0.169479	0.541205
1.124798	0.375255	16.138741	0.169479	0.524126
1.124802	0.375255	16.138741	0.169479	0.552170
1.124807	0.375256	14.895977	0.169478	0.574772
1.124809	0.375256	12.731429	0.169478	0.499317
1.124805	0.375256	11.919167	0.169478	0.603227
1.124811	0.375257	11.919167	0.169478	0.475870
1.124806	0.375256	12.921481	0.169478	0.554148
1.124807	0.375256	12.921481	0.169478	0.482436
1.124803	0.375256	15.711510	0.169478	0.542343
1.124806	0.375256	17.599075	0.169479	0.490954
1.124812	0.375256	16.973044	0.169479	0.617312
1.124822	0.375256	12.881518	0.169479	0.492403
1.124825	0.375256	12.881518	0.169479	0.539846
1.124828	0.375255	13.064453	0.169479	0.543941
1.124821	0.375255	13.064453	0.169479	0.580917
1.124828	0.375256	11.513821	0.169479	0.510355
1.124827	0.375256	11.513821	0.169479	0.577352
1.124818	0.375254	11.513821	0.169479	0.464453
1.124818	0.375255	11.513821	0.169479	0.456740
1.124820	0.375254	11.513821	0.169479	0.484265
1.124812	0.375254	11.513821	0.169479	0.468342
1.124813	0.375254	11.513821	0.169479	0.552676
1.124816	0.375255	14.997809	0.169479	0.567334
1.124819	0.375256	16.333185	0.169479	0.519688
1.124816	0.375255	16.333185	0.169479	0.558519
1.124820	0.375256	16.333185	0.169479	0.527265
1.124816	0.375256	16.489181	0.169479	0.593052
1.124820	0.375257	16.416932	0.169479	0.559189
1.124831	0.375257	10.202322	0.169479	0.500232
1.124833	0.375256	12.008193	0.169479	0.527136
1.124838	0.375256	12.361034	0.169479	0.521471
1.124837	0.375256	12.361034	0.169479	0.514209
1.124837	0.375256	11.117459	0.169478	0.576068
1.124835	0.375257	10.087229	0.169479	0.606745
1.124834	0.375256	10.213434	0.169479	0.493894
1.124837	0.375255	12.055800	0.169479	0.532556
1.124843	0.375255	12.055800	0.169479	0.486560
1.124837	0.375255	11.837757	0.169479	0.472016
1.124839	0.375256	11.616985	0.169479	0.475317
1.124836	0.375255	15.343629	0.169479	0.497428
1.124850	0.375255	13.665837	0.169478	0.562242
1.124851	0.375255	11.022769	0.169478	0.508518
1.124848	0.375255	11.022769	0.169478	0.523134
1.124844	0.375254	11.590449	0.169478	0.517765
1.124847	0.375255	11.590449	0.169479	0.529229
1.124853	0.375256	10.883120	0.169479	0.474549
1.124857	0.375256	16.224971	0.169479	0.525667
1.124859	0.375256	16.224971	0.169479	0.539483
1.124854	0.375256	18.684016	0.169479	0.458266
1.124857	0.375255	16.795675	0.169479	0.534659
1.124849	0.375255	11.227205	0.169478	0.538772
1.124843	0.375255	12.798057	0.169478	0.544467
1.124856	0.375256	11.519552	0.169478	0.505962
1.124860	0.375256	11.519552	0.169479	0.497920
1.124856	0.375256	11.519552	0.169479	0.487797
1.124859	0.375255	13.093613	0.169479	0.486915
1.124856	0.375255	14.432897	0.169478	0.499915
1.124849	0.375255	15.200050	0.169478	0.485459
1.124847	0.375255	15.200050	0.169478	0.545908
1.124842	0.375254	15.200050	0.169479	0.493138
1.124845	0.375253	15.200050	0.169479	0.447638
1.124833	0.375253	15.089098	0.169479	0.493933
1.124822	0.375255	15.089098	0.169479	0.591019
1.124826	0.375255	15.089098	0.169479	0.596630
1.124827	0.375255	12.086542	0.169479	0.503338
1.124824	0.375254	12.086542	0.169479	0.490094
1.124824	0.375255	10.871300	0.169479	0.480810
1.124821	0.375255	10.871300	0.169479	0.578391
1.124824	0.375255	11.370569	0.169479	0.516370
1.124827	0.375253	11.370569	0.169479	0.521289
1.124818	0.375253	11.694284	0.169479	0.522504
1.124817	0.375253	11.694284	0.169479	0.570188
1.124816	0.375253	11.694284	0.169479	0.597680
1.124805	0.375252	12.497199	0.169479	0.577239
1.124798	0.375252	12.497199	0.169479	0.551873
1.124797	0.375254	11.059707	0.169479	0.534228
1.124800	0.375253	13.384337	0.169479	0.481865
1.124794	0.375252	16.259174	0.169479	0.535940
1.124791	0.375253	16.259174	0.169479	0.517551
1.124797	0.375253	13.709699	0.169478	0.520438
1.124796	0.375252	13.709699	0.169479	0.512723
1.124795	0.375253	13.708210	0.169478	0.469835
1.124789	0.375253	11.522028	0.169478	0.494559
1.124794	0.375253	12.417455	0.169478	0.557098
1.124798	0.375252	12.417455	0.169478	0.507288
1.124797	0.375253	12.051056	0.169478	0.456586
1.124787	0.375253	12.162708	0.169478	0.488183
1.124784	0.375252	12.162708	0.169478	0.452217
1.124783	0.375252	12.162708	0.169478	0.626777
1.124787	0.375252	12.162708	0.169478	0.571586
1.124781	0.375251	12.028188	0.169478	0.519844
1.124776	0.375251	12.028188	0.169478	0.497565
1.124775	0.375252	9.555389	0.169478	0.498246
1.124781	0.375252	12.325921	0.169478	0.502097
1.124785	0.375251	12.359320	0.169478	0.516456
1.124784	0.375251	11.482419	0.169479	0.560894
1.124789	0.375251	9.789420	0.169479	0.537148
1.124796	0.375252	9.789420	0.169479	0.451561
1.124796	0.375251	13.932849	0.169479	0.536071
1.124796	0.375251	13.071685	0.169479	0.579558
1.124796	0.375251	14.175939	0.169479	0.516895
1.124794	0.375251	13.270340	0.169479	0.501637
1.124797	0.375252	13.270340	0.169479	0.542125
1.124791	0.375252	11.114118	0.169479	0.501117
1.124792	0.375252	10.857753	0.169479	0.490104
1.124793	0.375252	11.536731	0.169479	0.555913
1.124791	0.375251	11.536731	0.169479	0.470509
1.124788	0.375252	11.536731	0.169479	0.470102
1.124785	0.375252	11.644001	0.169479	0.506119
1.124788	0.375251	11.130603	0.169479	0.470593
1.124793	0.375252	11.130603	0.169479	0.486995
1.124794	0.375251	10.753666	0.169479	0.592700
1.124795	0.375250	9.704986	0.169479	0.523097
1.124790	0.375250	9.704986	0.169479	0.494146
1.124796	0.375250	12.461590	0.169479	0.542867
1.124804	0.375251	11.999144	0.169479	0.554220
1.124804	0.375250	16.465669	0.169479	0.596542
1.124810	0.375251	15.899854	0.169479	0.567961
1.124808	0.375251	16.850971	0.169480	0.565977
1.124806	0.375252	16.850971	0.169480	0.530186
1.124810	0.375252	15.040149	0.169479	0.547492
1.124813	0.375253	14.726557	0.169479	0.554378
1.124811	0.375251	18.312481	0.169479	0.474599
1.124809	0.375251	18.925963	0.169479	0.571376
1.124806	0.375251	18.925963	0.169479	0.520797
1.124808	0.375251	18.925963	0.169479	0.455613
1.124809	0.375251	18.925963	0.169479	0.511443
1.124806	0.375252	18.925963	0.169479	0.618600
1.124806	0.375252	15.742298	0.169479	0.478297
1.124801	0.375252	9.799948	0.169479	0.542991
1.124798	0.375251	7.585359	0.169479	0.538814
1.124795	0.375251	9.285578	0.169479	0.512616
1.124788	0.375251	9.285578	0.169479	0.554652
1.124793	0.375251	7.340959	0.169479	0.552400
1.124799	0.375251	8.760608	0.169479	0.475990
1.124799	0.375251	8.760608	0.169479	0.532925
1.124800	0.375252	8.558718	0.169479	0.524459
1.124796	0.375253	8.558718	0.169479	0.499799
1.124808	0.375253	8.418792	0.169479	0.503575
1.124807	0.375252	9.572041	0.169479	0.545101
1.124817	0.375252	12.536147	0.169479	0.545281
1.124823	0.375253	13.447911	0.169479	0.436769
1.124822	0.375253	13.447911	0.169479	0.539030
1.124820	0.375253	15.524577	0.169480	0.548405
1.124823	0.375253	15.524577	0.169479	0.588806
1.124822	0.375254	14.166968	0.169479	0.492876
1.124818	0.375255	15.759141	0.169479	0.495426
1.124819	0.375255	15.759141	0.169479	0.516440
1.124825	0.375255	11.717590	0.169480	0.465308
1.124823	0.375255	12.354948	0.169479	0.623513
1.124826	0.375256	11.769204	0.169479	0.502707
1.124815	0.375256	10.795520	0.169479	0.483062
1.124819	0.375256	13.074112	0.169479	0.566775
1.124818	0.375256	11.662562	0.169479	0.513523
1.124817	0.375255	15.087094	0.169479	0.485116
1.124821	0.375255	15.087094	0.169479	0.551287
1.124818	0.375255	15.087094	0.169479	0.537909
1.124820	0.375254	11.632542	0.169479	0.564590
1.124825	0.375255	11.632542	0.169479	0.448131
1.124821	0.375255	13.837323	0.169479	0.529004
1.124823	0.375255	10.538525	0.169479	0.402345
1.124813	0.375255	8.910854	0.169479	0.534976
1.124819	0.375255	8.910854	0.169479	0.533356
1.124818	0.375255	12.697215	0.169478	0.562274
1.124818	0.375256	12.697215	0.169479	0.494569
1.124828	0.375256	13.379983	0.169478	0.484852
1.124826	0.375257	13.759486	0.169478	0.525802
1.124823	0.375258	14.532415	0.169478	0.531756
1.124823	0.375257	13.739641	0.169478	0.563749
1.124824	0.375258	13.739641	0.169478	0.493440
1.124831	0.375259	11.252021	0.169478	0.560582
1.124833	0.375259	11.252021	0.169478	0.544665
1.124830	0.375259	11.252021	0.169478	0.520668
1.124831	0.375258	11.252021	0.169478	0.511415
1.124836	0.375258	16.557349	0.169478	0.545404
1.124837	0.375259	16.557349	0.169478	0.534215
1.124843	0.375258	16.557349	0.169478	0.538158
1.124852	0.375258	10.440265	0.169479	0.501977
1.124854	0.375258	10.440265	0.169479	0.533324
1.124854	0.375259	10.440265	0.169479	0.485406
1.124863	0.375259	10.440265	0.169479	0.532688
1.124862	0.375259	10.440265	0.169479	0.523587
1.124865	0.375260	10.440265	0.169479	0.512354
1.124862	0.375259	10.440265	0.169479	0.520383
1.124863	0.375259	11.312771	0.169479	0.519508
1.124871	0.375259	11.566663	0.169478	0.504310
1.124873	0.375258	10.646490	0.169478	0.506231
1.124868	0.375259	10.646490	0.169478	0.528995
1.124872	0.375259	11.521882	0.169478	0.532781
1.124882	0.375259	11.521882	0.169478	0.475198
1.124881	0.375260	12.648274	0.169479	0.577373
1.124873	0.375261	11.894646	0.169479	0.534777
1.124875	0.375260	11.894646	0.169479	0.551191
1.124882	0.375259	16.275667	0.169479	0.551177
1.124876	0.375259	16.275667	0.169479	0.531067
1.124882	0.375260	14.974952	0.169479	0.537268
1.124879	0.375259	14.974952	0.169480	0.494965
1.124882	0.375260	15.202717	0.169480	0.557106
1.124878	0.375260	13.725840	0.169479	0.511962
1.124883	0.375260	11.758673	0.169480	0.510888
1.124885	0.375260	11.017240	0.169479	0.470746
1.124892	0.375260	11.017240	0.169479	0.520172
1.124893	0.375259	11.017240	0.169479	0.481442
1.124894	0.375260	11.407839	0.169479	0.536155
1.124889	0.375259	12.733673	0.169479	0.489165
1.124888	0.375258	12.733673	0.169479	0.522691
1.124890	0.375258	12.733673	0.169480	0.485582
1.124889	0.375258	12.414146	0.169479	0.557553
1.124891	0.375257	8.724464	0.169479	0.564552
1.124894	0.375258	8.659249	0.169479	0.514404
1.124890	0.375259	9.788462	0.169479	0.576976
1.124896	0.375258	9.788462	0.169479	0.498564
1.124895	0.375258	10.286194	0.169479	0.578667
1.124893	0.375257	10.286194	0.169479	0.543491
1.124893	0.375256	10.246351	0.169479	0.477769
1.124888	0.375256	10.246351	0.169479	0.560327
1.124889	0.375256	10.246351	0.169479	0.510367
1.124884	0.375256	10.246351	0.169479	0.527675
1.124884	0.375256	10.246351	0.169479	0.500026
1.124877	0.375255	13.412804	0.169480	0.493346
1.124884	0.375254	13.412804	0.169479	0.518941
1.124890	0.375254	12.759294	0.169480	0.475604
1.124885	0.375254	11.552549	0.169480	0.529072
1.124879	0.375254	11.468319	0.169480	0.538870
1.124875	0.375253	14.292038	0.169480	0.471378
1.124872	0.375253	14.292038	0.169479	0.543993
1.124859	0.375254	14.292038	0.169480	0.509226
1.124860	0.375254	15.285140	0.169480	0.523906
1.124865	0.375254	15.285140	0.169480	0.532533
1.124856	0.375255	12.997066	0.169480	0.470386
1.124854	0.375254	12.712618	0.169480	0.551648
1.124854	0.375255	11.319605	0.169480	0.473303
1.124854	0.375255	11.319605	0.169480	0.540002
1.124851	0.375255	11.319605	0.169480	0.508566
1.124855	0.375256	10.511417	0.169480	0.574865
1.124847	0.375255	11.268485	0.169480	0.545422
1.124845	0.375254	11.670983	0.169480	0.551636
1.124850	0.375254	11.930537	0.169480	0.472000
1.124844	0.375254	11.930537	0.169480	0.532262
1.124846	0.375255	13.826845	0.169480	0.517527
1.124839	0.375254	12.682860	0.169480	0.590616
1.124839	0.375254	12.682860	0.169480	0.540608
1.124834	0.375255	12.682860	0.169480	0.509787
1.124832	0.375255	12.682860	0.169480	0.536611
1.124834	0.375255	11.172878	0.169480	0.469991
1.124839	0.375255	11.172878	0.169480	0.505301
1.124846	0.375254	11.172878	0.169480	0.467862
1.124847	0.375254	11.172878	0.169480	0.513317
1.124856	0.375255	10.396454	0.169480	0.535540
1.124866	0.375254	10.396454	0.169480	0.479983
1.124866	0.375253	10.396454	0.169480	0.544285
1.124870	0.375254	11.382857	0.169480	0.572400
1.124872	0.375254	13.199611	0.169480	0.573543
1.124870	0.375254	11.150283	0.169480	0.508927
1.124872	0.375254	11.150283	0.169480	0.558690
1.124879	0.375254	13.435249	0.169480	0.556507
1.124876	0.375255	16.609141	0.169480	0.551895
1.124868	0.375255	17.886692	0.169480	0.531599
1.124870	0.375255	16.368037	0.169480	0.479090
1.124879	0.375255	16.368037	0.169480	0.499634
1.124884	0.375255	16.368037	0.169480	0.590394
1.124889	0.375256	16.368037	0.169481	0.500145
1.124892	0.375255	14.977848	0.169480	0.488896
1.124888	0.375256	14.977848	0.169481	0.514354
1.124889	0.375255	14.977848	0.169481	0.519192
1.124890	0.375256	12.913041	0.169480	0.532731
1.124894	0.375256	8.324899	0.169480	0.536237
1.124893	0.375256	13.290889	0.169480	0.501960
1.124901	0.375257	15.248047	0.169480	0.550353
1.124899	0.375257	12.286856	0.169480	0.521384
1.124901	0.375257	14.969737	0.169480	0.445094
1.124904	0.375257	14.184052	0.169480	0.551819
1.124901	0.375257	14.184052	0.169480	0.561589
1.124902	0.375257	12.970346	0.169480	0.516521
1.124911	0.375257	12.970346	0.169480	0.532199
1.124910	0.375256	12.640925	0.169480	0.526574
1.124908	0.375256	14.381646	0.169480	0.583988
1.124903	0.375255	14.381646	0.169480	0.520089
1.124902	0.375254	13.756152	0.169480	0.516698
1.124902	0.375254	14.804810	0.169479	0.513518
1.124903	0.375253	15.403716	0.169479	0.469182
1.124900	0.375253	15.403716	0.169479	0.538439
1.124910	0.375253	12.621517	0.169479	0.517453
1.124907	0.375253	14.700411	0.169479	0.471852
1.124900	0.375253	12.760156	0.169479	0.554342
1.124897	0.375252	13.041811	0.169479	0.521181
1.124890	0.375253	13.041811	0.169479	0.476233
1.124884	0.375253	13.041811	0.169479	0.518081
1.124886	0.375254	11.260893	0.169479	0.470270
1.124883	0.375254	12.541857	0.169479	0.554352
1.124879	0.375254	12.541857	0.169479	0.534593
1.124882	0.375254	10.456452	0.169479	0.494047
1.124886	0.375254	13.550926	0.169479	0.529288
1.124890	0.375253	10.164612	0.169479	0.502517
1.124884	0.375253	10.164612	0.169479	0.542309
1.124882	0.375253	10.164612	0.169479	0.504835
1.124888	0.375254	9.591718	0.169479	0.532142
1.124890	0.375254	11.930824	0.169479	0.556552
